IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,26,4.82
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.82
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.81
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.81
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.81
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.81
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,4.80
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,4.80
8.219.251.81,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.80
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,4.80
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,4.79
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,37,4.79
47.91.16.214,2087,2087,true,NRT,Asia Pacific,Tokyo,126,4.79
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,43,4.79
8.219.141.174,2082,2082,false,SIN,Asia Pacific,Singapore,12,4.79
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,89,4.79
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,91,4.79
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,45,4.78
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,4.78
47.91.16.214,8880,8880,false,NRT,Asia Pacific,Tokyo,80,4.78
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,102,4.78
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.77
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.77
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,10,4.77
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,101,4.77
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,86,4.77
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,58,4.77
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,107,4.76
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.76
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,4.76
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,74,4.76
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,99,4.76
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,27,4.76
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,4.75
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,4.75
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,78,4.75
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,59,4.75
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,4.75
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,4.74
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.74
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,62,4.74
8.219.60.68,443,443,true,SIN,Asia Pacific,Singapore,71,4.74
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,4.74
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,5,4.74
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.74
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,107,4.74
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,4.74
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,66,4.73
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,144,4.73
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,4.73
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,70,4.72
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,80,4.72
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,87,4.72
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,4.72
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,30,4.72
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,4.72
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,54,4.72
8.219.122.96,2083,2083,true,SIN,Asia Pacific,Singapore,82,4.72
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,99,4.72
8.222.210.182,2087,2087,true,SIN,Asia Pacific,Singapore,98,4.71
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,69,4.71
47.74.13.122,8443,8443,true,NRT,Asia Pacific,Tokyo,146,4.71
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.71
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,1025,4.71
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,34,4.71
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,80,4.71
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,81,4.70
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,121,4.70
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,115,4.70
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,4.70
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,15,4.70
47.74.43.171,80,80,false,NRT,Asia Pacific,Tokyo,73,4.70
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,161,4.70
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,4.70
8.219.151.193,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.70
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.69
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.69
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.69
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.69
8.219.247.203,443,443,true,SIN,Asia Pacific,Singapore,85,4.69
47.74.43.22,2096,2096,true,NRT,Asia Pacific,Tokyo,98,4.68
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,4.68
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.68
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.67
8.219.206.53,2052,2052,false,SIN,Asia Pacific,Singapore,33,4.67
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,4.67
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,7,4.67
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,4.67
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,4.67
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,4.66
8.219.13.143,8443,8443,true,SIN,Asia Pacific,Singapore,62,4.66
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,13,4.66
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,94,4.65
47.74.43.22,2087,2087,true,NRT,Asia Pacific,Tokyo,133,4.65
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,116,4.65
8.209.98.99,443,443,true,FRA,Europe,Frankfurt,248,4.65
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,22,4.65
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,174,4.65
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,96,4.65
8.222.128.131,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.64
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,73,4.64
8.219.103.57,443,443,true,SIN,Asia Pacific,Singapore,99,4.64
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.64
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,4.64
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.64
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.64
8.219.99.8,2087,2087,true,SIN,Asia Pacific,Singapore,148,4.63
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.63
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,148,4.63
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,47,4.63
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,70,4.63
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,4.63
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.63
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,48,4.63
47.74.43.171,2053,2053,true,NRT,Asia Pacific,Tokyo,97,4.62
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,26,4.62
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,22,4.62
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,51,4.62
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,4.61
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,8,4.61
8.219.145.245,80,80,false,SIN,Asia Pacific,Singapore,18,4.61
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,48,4.61
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,77,4.61
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,4.61
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,8,4.59
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,117,4.59
47.243.162.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,4.59
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,41,4.59
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,55,4.59
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,46,4.59
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,101,4.58
8.219.101.138,2086,2086,false,SIN,Asia Pacific,Singapore,13,4.58
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,79,4.58
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,57,4.58
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,115,4.57
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,73,4.57
47.74.7.51,2087,2087,true,NRT,Asia Pacific,Tokyo,217,4.57
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.57
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,4.56
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,4.56
8.219.12.152,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.56
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,4.56
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,87,4.56
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.56
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,4.56
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.56
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,61,4.55
8.222.210.182,2082,2082,false,SIN,Asia Pacific,Singapore,8,4.55
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,43,4.55
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,54,4.55
8.219.87.34,2053,2053,true,SIN,Asia Pacific,Singapore,93,4.55
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.55
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,13,4.54
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,61,4.54
8.210.199.6,443,443,true,HKG,Asia Pacific,Hong Kong,38,4.53
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.53
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,35,4.53
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.53
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,34,4.53
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.53
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,4.52
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.52
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,127,4.52
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,106,4.52
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.51
8.219.170.223,80,80,false,SIN,Asia Pacific,Singapore,28,4.51
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,4.51
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.51
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,4.51
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.51
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,90,4.51
47.74.13.122,2096,2096,true,NRT,Asia Pacific,Tokyo,169,4.51
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,34,4.51
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,4.51
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,159,4.51
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,4.50
8.219.206.180,2053,2053,true,SIN,Asia Pacific,Singapore,90,4.50
8.219.145.245,8880,8880,false,SIN,Asia Pacific,Singapore,33,4.50
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,4.50
47.74.13.122,2083,2083,true,NRT,Asia Pacific,Tokyo,178,4.50
47.74.5.99,2096,2096,true,NRT,Asia Pacific,Tokyo,101,4.50
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,4.50
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,50,4.49
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.49
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.49
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,4.49
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,4.49
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,4.48
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.48
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,4.48
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,55,4.48
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,29,4.48
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.47
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,4.47
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.47
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.46
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,4.46
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,4.46
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.46
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,94,4.46
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.46
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,4.45
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,122,4.45
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,77,4.44
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,56,4.44
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.44
8.219.104.242,2087,2087,true,SIN,Asia Pacific,Singapore,163,4.44
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,131,4.44
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,139,4.43
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,56,4.42
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,23,4.42
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,124,4.42
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.42
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,414,4.42
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.42
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,81,4.41
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,121,4.41
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.41
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,79,4.41
8.219.228.186,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.40
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,31,4.40
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,35,4.40
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.40
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,9,4.40
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,4.40
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,108,4.40
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,4.40
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,7,4.39
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.39
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.39
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,102,4.39
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.39
8.219.200.145,2087,2087,true,SIN,Asia Pacific,Singapore,132,4.39
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,105,4.38
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,4.38
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,32,4.38
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,96,4.38
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,4.38
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,50,4.38
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,34,4.37
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,5,4.37
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,25,4.37
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.37
47.236.7.106,2095,2095,false,SIN,Asia Pacific,Singapore,57,4.36
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,69,4.36
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,4.36
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,10,4.36
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,37,4.36
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,39,4.35
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,78,4.35
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.35
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,4.34
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,4.34
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,4.34
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,4.34
8.210.101.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,4.34
8.222.224.17,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.34
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.33
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,104,4.33
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,4.33
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,61,4.33
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,25,4.33
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.32
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,2,4.32
8.222.180.242,2053,2053,true,SIN,Asia Pacific,Singapore,34,4.32
8.219.103.57,2082,2082,false,SIN,Asia Pacific,Singapore,7,4.32
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.31
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,139,4.31
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,27,4.31
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,95,4.31
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,6,4.31
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.30
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,50,4.30
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.30
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,4.29
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,4.29
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.29
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,4.29
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,88,4.28
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.28
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,97,4.28
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,44,4.28
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.28
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,4.28
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.28
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,234,4.27
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,46,4.27
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,4.27
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.27
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,4.27
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,115,4.27
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.26
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.26
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.26
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,4.26
8.219.84.102,443,443,true,SIN,Asia Pacific,Singapore,107,4.26
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,4.25
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.25
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,4.25
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,94,4.25
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,118,4.25
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,100,4.24
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,154,4.24
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,54,4.24
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,80,4.24
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,69,4.24
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,4.23
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,83,4.23
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,4.23
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,4,4.23
47.74.43.22,8443,8443,true,NRT,Asia Pacific,Tokyo,94,4.23
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,5,4.23
47.74.43.171,2096,2096,true,NRT,Asia Pacific,Tokyo,113,4.22
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,4.22
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,73,4.22
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,52,4.21
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,52,4.21
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,63,4.21
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.20
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,83,4.20
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,22,4.20
8.222.214.13,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.19
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,17,4.19
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,85,4.19
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.18
8.219.193.22,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.18
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,4.18
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,23,4.18
47.236.170.54,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.18
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,132,4.18
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,4.18
8.219.102.252,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.17
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.17
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,192,4.17
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,18,4.16
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,4.16
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,41,4.16
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,72,4.16
47.74.5.99,2095,2095,false,NRT,Asia Pacific,Tokyo,71,4.16
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,106,4.16
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,86,4.16
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,4.15
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,119,4.14
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,216,4.14
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,59,4.14
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,4.14
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,87,4.14
8.219.235.164,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.14
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,4.14
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,87,4.14
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,85,4.14
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,99,4.14
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,107,4.13
